"id","fqdn/ip","port","severity","finding","cve","cwe"
"ticketbleed","emploi.lefigaro.fr/99.86.37.28","443","OK","not vulnerable","CVE-2016-9244","CWE-200"
"ROBOT","emploi.lefigaro.fr/99.86.37.28","443","OK","not vulnerable, no RSA key transport cipher","CVE-2017-17382 CVE-2017-17427 CVE-2017-17428 CVE-2017-13098 CVE-2017-1000385 CVE-2017-13099 CVE-2016-6883 CVE-2012-5081 CVE-2017-6168","CWE-203"
"secure_renego","emploi.lefigaro.fr/99.86.37.28","443","WARN","OpenSSL handshake didn't succeed","","CWE-310"
"secure_client_renego","emploi.lefigaro.fr/99.86.37.28","443","OK","not vulnerable","CVE-2011-1473","CWE-310"
"CRIME_TLS","emploi.lefigaro.fr/99.86.37.28","443","OK","not vulnerable","CVE-2012-4929","CWE-310"
"BREACH","emploi.lefigaro.fr/99.86.37.28","443","MEDIUM","potentially VULNERABLE, gzip deflate HTTP compression detected  - only supplied '/' tested","CVE-2013-3587","CWE-310"
"POODLE_SSL","emploi.lefigaro.fr/99.86.37.28","443","OK","not vulnerable, no SSLv3","CVE-2014-3566","CWE-310"
"fallback_SCSV","emploi.lefigaro.fr/99.86.37.28","443","OK","no protocol below TLS 1.2 offered","",""
"SWEET32","emploi.lefigaro.fr/99.86.37.28","443","OK","not vulnerable","CVE-2016-2183 CVE-2016-6329","CWE-327"
"FREAK","emploi.lefigaro.fr/99.86.37.28","443","OK","not vulnerable","CVE-2015-0204","CWE-310"
"DROWN","emploi.lefigaro.fr/99.86.37.28","443","OK","not vulnerable on this host and port","CVE-2016-0800 CVE-2016-0703","CWE-310"
"DROWN_hint","emploi.lefigaro.fr/99.86.37.28","443","INFO","Make sure you don't use this certificate elsewhere with SSLv2 enabled services, see https://censys.io/ipv4?q=BF2D3FE664B8A5B4959CA044678DB2E8C9637438BBC7B54358EC83A88F112CCC","CVE-2016-0800 CVE-2016-0703","CWE-310"
"LOGJAM","emploi.lefigaro.fr/99.86.37.28","443","OK","not vulnerable, no DH EXPORT ciphers,","CVE-2015-4000","CWE-310"
"LOGJAM-common_primes","emploi.lefigaro.fr/99.86.37.28","443","OK","no DH key with <= TLS 1.2","CVE-2015-4000","CWE-310"
"BEAST","emploi.lefigaro.fr/99.86.37.28","443","OK","not vulnerable, no SSL3 or TLS1","CVE-2011-3389","CWE-20"
"LUCKY13","emploi.lefigaro.fr/99.86.37.28","443","LOW","potentially vulnerable, uses TLS CBC ciphers","CVE-2013-0169","CWE-310"
"winshock","emploi.lefigaro.fr/99.86.37.28","443","OK","not vulnerable","CVE-2014-6321","CWE-94"
"RC4","emploi.lefigaro.fr/99.86.37.28","443","OK","not vulnerable","CVE-2013-2566 CVE-2015-2808","CWE-310"
"clientsimulation-android_442","emploi.lefigaro.fr/99.86.37.28","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-android_500","emploi.lefigaro.fr/99.86.37.28","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-android_60","emploi.lefigaro.fr/99.86.37.28","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-android_70","emploi.lefigaro.fr/99.86.37.28","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-android_81","emploi.lefigaro.fr/99.86.37.28","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-android_90","emploi.lefigaro.fr/99.86.37.28","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-android_X","emploi.lefigaro.fr/99.86.37.28","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-chrome_74_win10","emploi.lefigaro.fr/99.86.37.28","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-chrome_79_win10","emploi.lefigaro.fr/99.86.37.28","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-firefox_66_win81","emploi.lefigaro.fr/99.86.37.28","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-firefox_71_win10","emploi.lefigaro.fr/99.86.37.28","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-ie_6_xp","emploi.lefigaro.fr/99.86.37.28","443","INFO","No connection","",""
"clientsimulation-ie_8_win7","emploi.lefigaro.fr/99.86.37.28","443","INFO","No connection","",""
"clientsimulation-ie_8_xp","emploi.lefigaro.fr/99.86.37.28","443","INFO","No connection","",""
"clientsimulation-ie_11_win7","emploi.lefigaro.fr/99.86.37.28","443","INFO","TLSv1.2 ECDHE-RSA-AES256-SHA384","",""
"clientsimulation-ie_11_win81","emploi.lefigaro.fr/99.86.37.28","443","INFO","TLSv1.2 ECDHE-RSA-AES256-SHA384","",""
"clientsimulation-ie_11_winphone81","emploi.lefigaro.fr/99.86.37.28","443","INFO","TLSv1.2 ECDHE-RSA-AES128-SHA256","",""
"clientsimulation-ie_11_win10","emploi.lefigaro.fr/99.86.37.28","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-edge_15_win10","emploi.lefigaro.fr/99.86.37.28","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-edge_17_win10","emploi.lefigaro.fr/99.86.37.28","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-opera_66_win10","emploi.lefigaro.fr/99.86.37.28","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-safari_9_ios9","emploi.lefigaro.fr/99.86.37.28","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-safari_9_osx1011","emploi.lefigaro.fr/99.86.37.28","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-safari_10_osx1012","emploi.lefigaro.fr/99.86.37.28","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-safari_121_ios_122","emploi.lefigaro.fr/99.86.37.28","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-safari_130_osx_10146","emploi.lefigaro.fr/99.86.37.28","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-apple_ats_9_ios9","emploi.lefigaro.fr/99.86.37.28","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-java_6u45","emploi.lefigaro.fr/99.86.37.28","443","INFO","No connection","",""
"clientsimulation-java_7u25","emploi.lefigaro.fr/99.86.37.28","443","INFO","No connection","",""
"clientsimulation-java_8u161","emploi.lefigaro.fr/99.86.37.28","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-java1102","emploi.lefigaro.fr/99.86.37.28","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-java1201","emploi.lefigaro.fr/99.86.37.28","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-openssl_102e","emploi.lefigaro.fr/99.86.37.28","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-openssl_110l","emploi.lefigaro.fr/99.86.37.28","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-openssl_111d","emploi.lefigaro.fr/99.86.37.28","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-thunderbird_68_3_1","emploi.lefigaro.fr/99.86.37.28","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"rating_spec","emploi.lefigaro.fr/99.86.37.28","443","INFO","SSL Labs's 'SSL Server Rating Guide' (version 2009q from 2020-01-30)","",""
"rating_doc","emploi.lefigaro.fr/99.86.37.28","443","INFO","https://github.com/ssllabs/research/wiki/SSL-Server-Rating-Guide","",""
"protocol_support_score","emploi.lefigaro.fr/99.86.37.28","443","INFO","100","",""
"protocol_support_score_weighted","emploi.lefigaro.fr/99.86.37.28","443","INFO","30","",""
"key_exchange_score","emploi.lefigaro.fr/99.86.37.28","443","INFO","90","",""
"key_exchange_score_weighted","emploi.lefigaro.fr/99.86.37.28","443","INFO","27","",""
"cipher_strength_score","emploi.lefigaro.fr/99.86.37.28","443","INFO","60","",""
"cipher_strength_score_weighted","emploi.lefigaro.fr/99.86.37.28","443","INFO","24","",""
"final_score","emploi.lefigaro.fr/99.86.37.28","443","INFO","81","",""
"overall_grade","emploi.lefigaro.fr/99.86.37.28","443","OK","A","",""
"grade_cap_reason_1","emploi.lefigaro.fr/99.86.37.28","443","INFO","Grade capped to A. HSTS is not offered","",""
"service","emploi.lefigaro.fr/99.86.37.63","443","INFO","HTTP","",""
"pre_128cipher","emploi.lefigaro.fr/99.86.37.63","443","INFO","No 128 cipher limit bug","",""
"SSLv2","emploi.lefigaro.fr/99.86.37.63","443","OK","not offered","",""
"SSLv3","emploi.lefigaro.fr/99.86.37.63","443","OK","not offered","",""
"TLS1","emploi.lefigaro.fr/99.86.37.63","443","INFO","not offered","",""
"TLS1_1","emploi.lefigaro.fr/99.86.37.63","443","INFO","not offered","",""
"TLS1_2","emploi.lefigaro.fr/99.86.37.63","443","OK","offered","",""
"TLS1_3","emploi.lefigaro.fr/99.86.37.63","443","OK","offered with final","",""
"ALPN_HTTP2","emploi.lefigaro.fr/99.86.37.63","443","OK","h2","",""
"ALPN","emploi.lefigaro.fr/99.86.37.63","443","INFO","http/1.1","",""
"cipherlist_NULL","emploi.lefigaro.fr/99.86.37.63","443","OK","not offered","","CWE-327"
"cipherlist_aNULL","emploi.lefigaro.fr/99.86.37.63","443","OK","not offered","","CWE-327"
"cipherlist_EXPORT","emploi.lefigaro.fr/99.86.37.63","443","OK","not offered","","CWE-327"
"cipherlist_LOW","emploi.lefigaro.fr/99.86.37.63","443","OK","not offered","","CWE-327"
"cipherlist_3DES_IDEA","emploi.lefigaro.fr/99.86.37.63","443","INFO","not offered","","CWE-310"
"cipherlist_AVERAGE","emploi.lefigaro.fr/99.86.37.63","443","LOW","offered","","CWE-310"
"cipherlist_GOOD","emploi.lefigaro.fr/99.86.37.63","443","INFO","not offered","",""
"cipherlist_STRONG","emploi.lefigaro.fr/99.86.37.63","443","OK","offered","",""
"cipher_order","emploi.lefigaro.fr/99.86.37.63","443","OK","server","",""
"protocol_negotiated","emploi.lefigaro.fr/99.86.37.63","443","OK","Default protocol TLS1.3","",""
"cipher_negotiated","emploi.lefigaro.fr/99.86.37.63","443","OK","TLS_AES_128_GCM_SHA256, 253 bit ECDH (X25519)","",""
"cipherorder_TLSv1_2","emploi.lefigaro.fr/99.86.37.63","443","INFO","ECDHE-RSA-AES128-GCM-SHA256","",""
"FS","emploi.lefigaro.fr/99.86.37.63","443","OK","offered","",""
"FS_ciphers","emploi.lefigaro.fr/99.86.37.63","443","INFO","ECDHE-RSA-AES128-GCM-SHA256 ECDHE-RSA-AES128-SHA256 ECDHE-RSA-AES256-GCM-SHA384 ECDHE-RSA-AES256-SHA384","",""
"FS_ECDHE_curves","emploi.lefigaro.fr/99.86.37.63","443","OK","prime256v1 secp384r1","",""
"TLS_extensions","emploi.lefigaro.fr/99.86.37.63","443","INFO","'server name/#0' 'EC point formats/#11' 'renegotiation info/#65281' 'status request/#5' 'session ticket/#35' 'supported versions/#43' 'key share/#51' 'application layer protocol negotiation/#16'","",""
"TLS_session_ticket","emploi.lefigaro.fr/99.86.37.63","443","INFO","valid for 86400 seconds only (<daily)","",""
"SSL_sessionID_support","emploi.lefigaro.fr/99.86.37.63","443","INFO","yes","",""
"sessionresumption_ticket","emploi.lefigaro.fr/99.86.37.63","443","INFO","supported","",""
"sessionresumption_ID","emploi.lefigaro.fr/99.86.37.63","443","INFO","not supported","",""
"TLS_timestamp","emploi.lefigaro.fr/99.86.37.63","443","INFO","random","",""
"clientAuth","emploi.lefigaro.fr/99.86.37.63","443","INFO","none","",""
"cert_numbers","emploi.lefigaro.fr/99.86.37.63","443","INFO","1","",""
"cert_signatureAlgorithm","emploi.lefigaro.fr/99.86.37.63","443","OK","SHA256 with RSA","",""
"cert_keySize","emploi.lefigaro.fr/99.86.37.63","443","INFO","RSA 2048 bits (exponent is 65537)","",""
"cert_keyUsage","emploi.lefigaro.fr/99.86.37.63","443","INFO","Digital Signature, Key Encipherment","",""
"cert_extKeyUsage","emploi.lefigaro.fr/99.86.37.63","443","INFO","TLS Web Server Authentication, TLS Web Client Authentication","",""
"cert_serialNumber","emploi.lefigaro.fr/99.86.37.63","443","INFO","03E3B8F0CFAAC163A58CFD1839AB1211","",""
"cert_fingerprintSHA1","emploi.lefigaro.fr/99.86.37.63","443","INFO","75F5370607BAA8071FD88CBEE6EA592CCF155FA6","",""
"cert_fingerprintSHA256","emploi.lefigaro.fr/99.86.37.63","443","INFO","BF2D3FE664B8A5B4959CA044678DB2E8C9637438BBC7B54358EC83A88F112CCC","",""
"cert","emploi.lefigaro.fr/99.86.37.63","443","INFO","-----BEGIN CERTIFICATE----- MIIGIDCCBQigAwIBAgIQA+O48M+qwWOljP0YOasSETANBgkqhkiG9w0BAQsFADBG MQswCQYDVQQGEwJVUzEPMA0GA1UEChMGQW1hem9uMRUwEwYDVQQLEwxTZXJ2ZXIg Q0EgMUIxDzANBgNVBAMTBkFtYXpvbjAeFw0yMTA1MzEwMDAwMDBaFw0yMjA2Mjky MzU5NTlaMB8xHTAbBgNVBAMMFCouZW1wbG9pLmxlZmlnYXJvLmZyMIIBIjANBgkq hkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEA1hT0aqVl2TXOWoL9bTbGAyn0AR2qqBuY 2mk05KTUVH7h54uHc4GnYVJVKoLL947wMakOpzdQqxnIyGbbJVcPrBKM5CLly41L xLJo68jO/zHeXa6VRL4koxaRj985QPtplhnyyTk3+sWpfzLGUwUqwI2/lfZ9ibq4 BUueYKvLvOyeU+C1HsdgQMAAC11RIRK/fofuLZkipyuacS0NbyVxCE26PunIrUnQ q5VIDKbcIdDev6SJcf+rXpRr1ua0vkklyilqkXnGVm8ag6gc8FN874/tqkV005lX annEXsPksv+PXFZ8CjQeTWGbEuX/AhNBjHfxI5NC0wHuTj7QPUr7oQIDAQABo4ID LzCCAyswHwYDVR0jBBgwFoAUWaRmBlKge5WSPKOUByeWdFv5PdAwHQYDVR0OBBYE FPkWuBhpUctXs2WKtupLoEpvNfmbMGEGA1UdEQRaMFiCFCouZW1wbG9pLmxlZmln YXJvLmZyghJlbXBsb2kubGVmaWdhcm8uZnKCFGluc2lkZXJzLmxlZmlnYXJvLmZy ghYqLmluc2lkZXJzLmxlZmlnYXJvLmZyMA4GA1UdDwEB/wQEAwIFoDAdBgNVHSUE FjAUBggrBgEFBQcDAQYIKwYBBQUHAwIwOwYDVR0fBDQwMjAwoC6gLIYqaHR0cDov L2NybC5zY2ExYi5hbWF6b250cnVzdC5jb20vc2NhMWIuY3JsMBMGA1UdIAQMMAow CAYGZ4EMAQIBMHUGCCsGAQUFBwEBBGkwZzAtBggrBgEFBQcwAYYhaHR0cDovL29j c3Auc2NhMWIuYW1hem9udHJ1c3QuY29tMDYGCCsGAQUFBzAChipodHRwOi8vY3J0 LnNjYTFiLmFtYXpvbnRydXN0LmNvbS9zY2ExYi5jcnQwDAYDVR0TAQH/BAIwADCC AX4GCisGAQQB1nkCBAIEggFuBIIBagFoAHcARqVV63X6kSAwtaKJafTzfREsQXS+ /Um4havy/HD+bUcAAAF5wqoXDgAABAMASDBGAiEA9baz88ickZeaMhIlrR8C+W4R VWogqMYB+8iyYCKNKlgCIQDH23smrbXt+4HxtWFp6JfTDrwaoH8P60fck6IdR/Pw vgB1ACJFRQdZVSRWlj+hL/H3bYbgIyZjrcBLf13Gg1xu4g8CAAABecKqFxQAAAQD AEYwRAIgJPv0oXYApFL+6UPZDrZy0LKs2bt7dHrEqALFpeiNZs0CICYq1CiBtPYD r9vmpg720HTYL9Ww/EzpxBG8ieVvn25RAHYAQcjKsd8iRkoQxqE6CUKHXk4xixsD 6+tLx2jwkGKWBvYAAAF5wqoWwgAABAMARzBFAiEAh/Y1p8xUFL1ODudaCjYdiW1q CeiQtQ+8x9BWuxbl7acCIE6Ict7lZqd5/zWX3YVEvB5iPA7MgdkhKMO6WGlkpDss MA0GCSqGSIb3DQEBCwUAA4IBAQBv7/272aoosJcbYfGQJq68KIqJo57UaDIpSq5L SGgFalfhpUfmAXNgeK1wFnNQ+HGEVqUA22xUB9jYj6QlReLv9XI5C64R6iWHgsDw lkhIczzqqpA0lQJr10FzpAYtHzyS/EB0xpyZWa+MdCJ3I1AUgieiXStliUZrfs2P GOESgT00b5oVqtlWsVTta4fQQsDjvq8M4eHqPSEQFriIAeMzE0Dh1c0mWBFMHfJJ 9e0msj4Pvzmp95IaIuWdl+u3106U1VNFf+/TVouqXcujsMmP7MpmtgKS4aYe+iqQ a6IaiAKXjSpqJ6WnGI7JTJJGCriZmG3XNrUn5f39tJqIC6D+ -----END CERTIFICATE-----","",""
"cert_commonName","emploi.lefigaro.fr/99.86.37.63","443","OK","*.emploi.lefigaro.fr","",""
"cert_commonName_wo_SNI","emploi.lefigaro.fr/99.86.37.63","443","INFO","request w/o SNI didn't succeed","",""
"cert_subjectAltName","emploi.lefigaro.fr/99.86.37.63","443","INFO","*.emploi.lefigaro.fr emploi.lefigaro.fr insiders.lefigaro.fr *.insiders.lefigaro.fr","",""
"cert_trust","emploi.lefigaro.fr/99.86.37.63","443","OK","Ok via SAN (SNI mandatory)","",""
"cert_chain_of_trust","emploi.lefigaro.fr/99.86.37.63","443","OK","passed.","",""
"cert_certificatePolicies_EV","emploi.lefigaro.fr/99.86.37.63","443","INFO","no","",""
"cert_expirationStatus","emploi.lefigaro.fr/99.86.37.63","443","OK","305 >= 60 days","",""
"cert_notBefore","emploi.lefigaro.fr/99.86.37.63","443","INFO","2021-05-31 00:00","",""
"cert_notAfter","emploi.lefigaro.fr/99.86.37.63","443","OK","2022-06-29 23:59","",""
"cert_extlifeSpan","emploi.lefigaro.fr/99.86.37.63","443","OK","certificate has no extended life time according to browser forum","",""
"cert_eTLS","emploi.lefigaro.fr/99.86.37.63","443","INFO","not present","",""
"cert_crlDistributionPoints","emploi.lefigaro.fr/99.86.37.63","443","INFO","http://crl.sca1b.amazontrust.com/sca1b.crl","",""
"cert_ocspURL","emploi.lefigaro.fr/99.86.37.63","443","INFO","http://ocsp.sca1b.amazontrust.com","",""
"OCSP_stapling","emploi.lefigaro.fr/99.86.37.63","443","OK","offered","",""
"cert_ocspRevoked","emploi.lefigaro.fr/99.86.37.63","443","OK","not revoked","",""
"cert_mustStapleExtension","emploi.lefigaro.fr/99.86.37.63","443","INFO","--","",""
"DNS_CAArecord","emploi.lefigaro.fr/99.86.37.63","443","LOW","--","",""
"certificate_transparency","emploi.lefigaro.fr/99.86.37.63","443","OK","yes (certificate extension)","",""
"certs_countServer","emploi.lefigaro.fr/99.86.37.63","443","INFO","4","",""
"certs_list_ordering_problem","emploi.lefigaro.fr/99.86.37.63","443","INFO","no","",""
"cert_caIssuers","emploi.lefigaro.fr/99.86.37.63","443","INFO","Amazon (Amazon from US)","",""
"intermediate_cert <#1>","emploi.lefigaro.fr/99.86.37.63","443","INFO","-----BEGIN CERTIFICATE----- MIIESTCCAzGgAwIBAgITBn+UV4WH6Kx33rJTMlu8mYtWDTANBgkqhkiG9w0BAQsF ADA5MQswCQYDVQQGEwJVUzEPMA0GA1UEChMGQW1hem9uMRkwFwYDVQQDExBBbWF6 b24gUm9vdCBDQSAxMB4XDTE1MTAyMjAwMDAwMFoXDTI1MTAxOTAwMDAwMFowRjEL MAkGA1UEBhMCVVMxDzANBgNVBAoTBkFtYXpvbjEVMBMGA1UECxMMU2VydmVyIENB IDFCMQ8wDQYDVQQDEwZBbWF6b24wggEiMA0GCSqGSIb3DQEBAQUAA4IBDwAwggEK AoIBAQDCThZn3c68asg3Wuw6MLAd5tES6BIoSMzoKcG5blPVo+sDORrMd4f2AbnZ cMzPa43j4wNxhplty6aUKk4T1qe9BOwKFjwK6zmxxLVYo7bHViXsPlJ6qOMpFge5 blDP+18x+B26A0piiQOuPkfyDyeR4xQghfj66Yo19V+emU3nazfvpFA+ROz6WoVm B5x+F2pV8xeKNR7u6azDdU5YVX1TawprmxRC1+WsAYmz6qP+z8ArDITC2FMVy2fw 0IjKOtEXc/VfmtTFch5+AfGYMGMqqvJ6LcXiAhqG5TI+Dr0RtM88k+8XUBCeQ8IG KuANaL7TiItKZYxK1MMuTJtV9IblAgMBAAGjggE7MIIBNzASBgNVHRMBAf8ECDAG AQH/AgEAMA4GA1UdDwEB/wQEAwIBhjAdBgNVHQ4EFgQUWaRmBlKge5WSPKOUByeW dFv5PdAwHwYDVR0jBBgwFoAUhBjMhTTsvAyUlC4IWZzHshBOCggwewYIKwYBBQUH AQEEbzBtMC8GCCsGAQUFBzABhiNodHRwOi8vb2NzcC5yb290Y2ExLmFtYXpvbnRy dXN0LmNvbTA6BggrBgEFBQcwAoYuaHR0cDovL2NydC5yb290Y2ExLmFtYXpvbnRy dXN0LmNvbS9yb290Y2ExLmNlcjA/BgNVHR8EODA2MDSgMqAwhi5odHRwOi8vY3Js LnJvb3RjYTEuYW1hem9udHJ1c3QuY29tL3Jvb3RjYTEuY3JsMBMGA1UdIAQMMAow CAYGZ4EMAQIBMA0GCSqGSIb3DQEBCwUAA4IBAQCFkr41u3nPo4FCHOTjY3NTOVI1 59Gt/a6ZiqyJEi+752+a1U5y6iAwYfmXss2lJwJFqMp2PphKg5625kXg8kP2CN5t 6G7bMQcT8C8xDZNtYTd7WPD8UZiRKAJPBXa30/AbwuZe0GaFEQ8ugcYQgSn+IGBI 8/LwhBNTZTUVEWuCUUBVV18YtbAiPq3yXqMB48Oz+ctBWuZSkbvkNodPLamkB2g1 upRyzQ7qDn1X8nn8N8V7YJ6y68AtkHcNSRAnpTitxBKjtKPISLMVCx7i4hncxHZS yLyKQXhw2W2Xs0qLeC1etA+jTGDK4UfLeC0SF7FSi8o5LL21L8IzApar2pR/ -----END CERTIFICATE-----","",""
"intermediate_cert_fingerprintSHA256 <#1>","emploi.lefigaro.fr/99.86.37.63","443","INFO","F55F9FFCB83C73453261601C7E044DB15A0F034B93C05830F28635EF889CF670","",""
"intermediate_cert_notBefore <#1>","emploi.lefigaro.fr/99.86.37.63","443","INFO","2015-10-22 00:00","",""
"intermediate_cert_notAfter <#1>","emploi.lefigaro.fr/99.86.37.63","443","OK","2025-10-19 00:00","",""
"intermediate_cert_expiration <#1>","emploi.lefigaro.fr/99.86.37.63","443","OK","ok > 40 days","",""
"intermediate_cert_chain <#1>","emploi.lefigaro.fr/99.86.37.63","443","INFO","Amazon <-- Amazon Root CA 1","",""
"intermediate_cert <#2>","emploi.lefigaro.fr/99.86.37.63","443","INFO","-----BEGIN CERTIFICATE----- MIIEkjCCA3qgAwIBAgITBn+USionzfP6wq4rAfkI7rnExjANBgkqhkiG9w0BAQsF ADCBmDELMAkGA1UEBhMCVVMxEDAOBgNVBAgTB0FyaXpvbmExEzARBgNVBAcTClNj b3R0c2RhbGUxJTAjBgNVBAoTHFN0YXJmaWVsZCBUZWNobm9sb2dpZXMsIEluYy4x OzA5BgNVBAMTMlN0YXJmaWVsZCBTZXJ2aWNlcyBSb290IENlcnRpZmljYXRlIEF1 dGhvcml0eSAtIEcyMB4XDTE1MDUyNTEyMDAwMFoXDTM3MTIzMTAxMDAwMFowOTEL MAkGA1UEBhMCVVMxDzANBgNVBAoTBkFtYXpvbjEZMBcGA1UEAxMQQW1hem9uIFJv b3QgQ0EgMTCCASIwDQYJKoZIhvcNAQEBBQADggEPADCCAQoCggEBALJ4gHHKeNXj ca9HgFB0fW7Y14h29Jlo91ghYPl0hAEvrAIthtOgQ3pOsqTQNroBvo3bSMgHFzZM 9O6II8c+6zf1tRn4SWiw3te5djgdYZ6k/oI2peVKVuRF4fn9tBb6dNqcmzU5L/qw IFAGbHrQgLKm+a/sRxmPUDgH3KKHOVj4utWp+UhnMJbulHheb4mjUcAwhmahRWa6 VOujw5H5SNz/0egwLX0tdHA114gk957EWW67c4cX8jJGKLhD+rcdqsq08p8kDi1L 93FcXmn/6pUCyziKrlA4b9v7LWIbxcceVOF34GfID5yHI9Y/QCB/IIDEgEw+OyQm jgSubJrIqg0CAwEAAaOCATEwggEtMA8GA1UdEwEB/wQFMAMBAf8wDgYDVR0PAQH/ BAQDAgGGMB0GA1UdDgQWBBSEGMyFNOy8DJSULghZnMeyEE4KCDAfBgNVHSMEGDAW gBScXwDfqgHXMCs4iKK4bUqc8hGRgzB4BggrBgEFBQcBAQRsMGowLgYIKwYBBQUH MAGGImh0dHA6Ly9vY3NwLnJvb3RnMi5hbWF6b250cnVzdC5jb20wOAYIKwYBBQUH MAKGLGh0dHA6Ly9jcnQucm9vdGcyLmFtYXpvbnRydXN0LmNvbS9yb290ZzIuY2Vy MD0GA1UdHwQ2MDQwMqAwoC6GLGh0dHA6Ly9jcmwucm9vdGcyLmFtYXpvbnRydXN0 LmNvbS9yb290ZzIuY3JsMBEGA1UdIAQKMAgwBgYEVR0gADANBgkqhkiG9w0BAQsF AAOCAQEAYjdCXLwQtT6LLOkMm2xF4gcAevnFWAu5CIw+7bMlPLVvUOTNNWqnkzSW MiGpSESrnO09tKpzbeR/FoCJbM8oAxiDR3mjEH4wW6w7sGDgd9QIpuEdfF7Au/ma eyKdpwAJfqxGF4PcnCZXmTA5YpaP7dreqsXMGz7KQ2hsVxa81Q4gLv7/wmpdLqBK bRRYh5TmOTFffHPLkIhqhBGWJ6bt2YFGpn6jcgAKUj6DiAdjd4lpFw85hdKrCEVN 0FE6/V1dN2RMfjCyVSRCnTawXZwXgWHxyvkQAiSr6w10kY17RSlQOYiypok1JR4U akcjMS9cmvqtmg5iUaQqqcT5NJ0hGA== -----END CERTIFICATE-----","",""
"intermediate_cert_fingerprintSHA256 <#2>","emploi.lefigaro.fr/99.86.37.63","443","INFO","87DCD4DC74640A322CD205552506D1BE64F12596258096544986B4850BC72706","",""
"intermediate_cert_notBefore <#2>","emploi.lefigaro.fr/99.86.37.63","443","INFO","2015-05-25 12:00","",""
"intermediate_cert_notAfter <#2>","emploi.lefigaro.fr/99.86.37.63","443","OK","2037-12-31 01:00","",""
"intermediate_cert_expiration <#2>","emploi.lefigaro.fr/99.86.37.63","443","OK","ok > 40 days","",""
"intermediate_cert_chain <#2>","emploi.lefigaro.fr/99.86.37.63","443","INFO","Amazon Root CA 1 <-- Starfield Services Root Certificate Authority - G2","",""
